Age,Gender,Income,Total_Spend,Num_Purchases,Product_Category
20,Male,108113,135.38,33,Groceries
34,Female,126631,1651.32,20,Clothing
61,Male,116784,3418.23,16,Electronics
45,Male,65282,2471.79,9,Clothing
46,Female,66737,4893.52,31,Groceries
38,Female,147972,4383.11,17,Clothing
64,Male,127427,1859.45,31,Clothing
33,Female,54124,322.88,48,Electronics
54,Female,100102,4243.57,23,Groceries
37,Female,32196,4565.05,6,Electronics
23,Female,91527,4121.07,30,Clothing
36,Female,126651,726.95,7,Electronics
22,Female,145477,4989.78,48,Clothing
20,Female,115395,1367.06,40,Clothing
18,Female,41345,3648.6,42,Electronics
55,Male,64077,4549.37,46,Electronics
32,Female,96400,1254.87,11,Clothing
51,Male,42055,4550.47,34,Electronics
52,Female,133693,1616.46,12,Electronics
66,Female,115283,4884.42,45,Clothing
42,Female,74484,1478.17,47,Groceries
41,Female,107514,4771.84,27,Electronics
29,Male,120135,362.37,12,Electronics
35,Male,65771,3575.43,13,Groceries
32,Female,142478,2707.34,8,Electronics
61,Male,87654,2441.6,16,Clothing
33,Female,76540,1195.12,29,Electronics
44,Female,113151,3557.42,35,Clothing
25,Male,136263,1034.97,29,Groceries
63,Male,140284,2808.92,31,Groceries
42,Female,147399,1340.9,13,Groceries
34,Female,134885,4782.54,12,Electronics
46,Male,59377,240.29,2,Groceries
25,Female,125567,1078.67,33,Electronics
32,Male,79573,1287.32,8,Electronics
44,Female,72733,2128.93,41,Electronics
63,Female,41760,1240.38,40,Groceries
67,Male,143226,2507.61,49,Groceries
69,Male,129250,4375.08,41,Electronics
24,Male,55762,3589.11,32,Groceries
20,Female,80986,2941.81,38,Electronics
46,Female,64332,536.12,28,Groceries
61,Female,70100,3500.56,15,Clothing
41,Female,34944,915.43,23,Groceries
20,Male,78825,3953.2,24,Groceries
37,Female,43877,1325.28,13,Groceries
63,Female,59990,2143.54,21,Electronics
32,Female,138443,1817.3,12,Electronics
42,Male,129612,4308.19,13,Clothing
47,Female,147674,720.07,39,Clothing
31,Female,145074,2871.66,23,Clothing
24,Male,85283,796.1,46,Electronics
34,Female,33258,3553.5,43,Clothing
61,Female,61629,4534.88,28,Clothing
37,Male,67579,2229.58,14,Groceries
53,Female,52958,2491.65,17,Clothing
26,Female,69465,4644.37,24,Groceries
55,Female,115853,2652.86,34,Electronics
65,Male,45775,2489.23,48,Electronics
39,Female,106575,2933.81,22,Groceries
19,Female,124633,3477.23,10,Clothing
41,Male,64207,623.73,8,Electronics
25,Male,52553,4123.44,21,Groceries
28,Female,139938,2233.97,37,Electronics
30,Female,83632,454.51,7,Electronics
34,Female,30055,3952.3,26,Clothing
25,Female,148012,1947.05,13,Electronics
38,Male,118697,591.8,16,Groceries
35,Female,62873,3205.52,30,Clothing
47,Male,131505,4412.64,31,Groceries
35,Male,110720,4449.99,5,Groceries
63,Female,96205,4792.55,32,Groceries
64,Female,108199,4351.76,16,Clothing
48,Male,55318,110.49,47,Electronics
55,Male,63734,1963.18,9,Groceries
49,Female,112227,4110.86,22,Electronics
28,Male,48522,1894.64,44,Electronics
62,Female,41656,3047.59,40,Groceries
42,Female,45893,3070.95,45,Electronics
50,Male,141393,1888.62,37,Clothing
55,Male,46493,4531.92,14,Clothing
58,Female,33632,2565.82,16,Electronics
25,Male,125872,2377.44,43,Electronics
28,Female,118648,4987.82,20,Clothing
39,Female,91779,2518.15,44,Electronics
68,Female,68452,974.15,15,Electronics
41,Male,43266,2614.04,44,Electronics
58,Female,146603,4088.68,26,Electronics
34,Female,91607,3906.62,9,Groceries
29,Female,46940,3964.05,1,Electronics
63,Female,54003,3569.32,35,Clothing
49,Female,128408,1345.67,44,Groceries
32,Female,64815,4324.21,20,Groceries
33,Female,60869,4477.87,45,Clothing
39,Female,79297,1051.35,6,Electronics
45,Female,90107,739.23,42,Groceries
37,Female,112793,4880.46,10,Groceries
50,Female,46682,4354.79,48,Electronics
27,Male,49622,4476.86,33,Electronics
57,Female,60408,4443.24,16,Clothing
49,Female,38837,2754.27,36,Groceries
67,Female,94210,3267.37,6,Electronics
50,Male,45407,2772.28,19,Electronics
19,Female,59309,350.91,31,Clothing
50,Male,101918,3752.97,2,Groceries
50,Female,123190,2576.13,18,Electronics
58,Female,48895,3273.77,42,Clothing
30,Male,129087,2562.94,28,Groceries
47,Female,116912,2509.88,4,Groceries
50,Male,30370,941.77,1,Groceries
30,Male,144212,1465.7,47,Groceries
69,Female,30486,878.38,42,Clothing
43,Female,53762,1058.76,16,Electronics
39,Female,56613,4867.59,45,Groceries
56,Female,142804,850.26,47,Groceries
19,Male,33196,1419.43,2,Electronics
55,Male,137856,2993.89,36,Groceries
56,Female,148975,3089.88,1,Groceries
43,Male,124937,854.47,39,Electronics
63,Male,130565,3989.22,23,Electronics
67,Female,106349,3947.49,26,Groceries
32,Male,94839,1262.86,11,Electronics
51,Male,71916,1514.46,42,Clothing
59,Female,38572,4696.14,1,Clothing
61,Male,143312,4145.79,11,Groceries
66,Female,58225,3519.21,24,Groceries
57,Male,75853,502.94,10,Electronics
28,Female,79390,2149.49,14,Electronics
20,Male,62275,2840.58,14,Groceries
23,Male,102379,1018.32,7,Groceries
26,Female,31105,2296.31,23,Clothing
23,Female,146074,3045.03,43,Electronics
26,Female,89896,1704.15,22,Groceries
56,Female,73209,3926.63,36,Groceries
48,Male,127175,4218.2,27,Electronics
49,Male,72487,1685.69,2,Electronics
58,Male,48051,4209.42,39,Groceries
67,Female,124244,607.53,46,Groceries
29,Male,130995,4204.87,19,Groceries
25,Male,107400,848.48,7,Electronics
25,Female,130300,506.34,12,Groceries
67,Female,96961,3244.7,3,Groceries
45,Male,90156,2412.49,47,Groceries
37,Female,144682,4548.66,5,Clothing
64,Male,87175,1879.63,8,Clothing
24,Male,36849,1507.05,14,Electronics
28,Female,131551,2553.6,36,Groceries
37,Male,48976,2334.14,7,Groceries
33,Female,129794,1787.7,7,Electronics
21,Female,145912,3499.33,46,Electronics
23,Male,147275,3821.85,32,Electronics
39,Male,86866,4279.62,8,Groceries
43,Male,147752,4867.0,12,Clothing
20,Female,77078,1406.62,10,Electronics
58,Male,61113,3608.86,14,Groceries
59,Female,145520,2031.87,9,Electronics
31,Female,45401,3417.7,38,Groceries
28,Male,42884,2432.31,30,Electronics
35,Female,114360,4969.49,5,Groceries
29,Male,67563,3671.62,1,Electronics
40,Male,64414,4767.21,1,Clothing
29,Male,46142,4191.35,20,Electronics
30,Male,142610,4524.21,49,Electronics
42,Male,145128,4090.65,11,Clothing
62,Male,101492,2349.88,26,Electronics
68,Male,109464,1333.76,44,Clothing
36,Female,105257,1914.57,3,Groceries
63,Male,106693,199.16,6,Clothing
53,Female,65135,2667.57,43,Clothing
62,Female,102232,2574.78,45,Groceries
25,Female,57862,2673.73,11,Clothing
46,Male,35190,4872.75,8,Clothing
49,Female,100199,4566.12,29,Groceries
68,Female,135366,892.39,10,Electronics
61,Male,34331,1907.52,34,Electronics
35,Male,82186,2177.39,24,Clothing
23,Female,74648,1866.61,46,Electronics
35,Male,58549,4012.63,48,Electronics
36,Male,111782,2667.78,17,Clothing
39,Male,55761,2903.29,32,Groceries
54,Male,33262,4279.77,11,Electronics
49,Female,141624,4049.05,34,Clothing
58,Male,81259,747.84,24,Groceries
20,Male,102572,3598.18,5,Electronics
45,Male,83472,2233.64,29,Groceries
27,Female,117858,1543.78,48,Clothing
68,Female,114667,345.09,48,Groceries
52,Male,34677,2487.52,34,Groceries
46,Male,103508,1841.64,16,Clothing
32,Female,110865,1332.41,25,Electronics
50,Male,132568,3503.89,37,Electronics
24,Male,131437,3870.48,8,Groceries
29,Female,139916,1299.47,29,Groceries
66,Male,80617,342.29,46,Groceries
47,Male,116029,4258.89,25,Groceries
38,Female,48595,148.8,42,Electronics
48,Female,117459,4691.85,23,Clothing
41,Male,90148,3175.34,34,Clothing
37,Female,76926,1677.05,3,Clothing
54,Male,105271,1307.74,30,Groceries
21,Male,64457,144.13,34,Groceries
45,Male,72531,1253.81,32,Clothing
61,Female,103263,774.87,29,Electronics
37,Female,103300,3099.61,9,Clothing
41,Male,93171,916.07,2,Electronics
67,Male,149229,2690.29,39,Groceries
66,Female,148229,2991.57,7,Clothing
68,Female,75771,1560.4,46,Clothing
49,Female,123135,271.82,5,Groceries
58,Male,96354,282.54,8,Electronics
53,Female,142743,229.1,32,Clothing
51,Female,143381,3721.71,18,Clothing
53,Male,67289,1658.25,38,Electronics
19,Male,63892,4001.87,46,Clothing
32,Male,101196,2215.49,18,Clothing
51,Female,125057,2319.69,49,Groceries
53,Male,68409,2613.12,41,Electronics
23,Male,145817,3593.85,45,Clothing
56,Male,64470,1440.16,16,Clothing
59,Male,48385,695.78,21,Groceries
68,Female,53296,2824.68,10,Clothing
68,Male,148566,1702.19,42,Groceries
29,Female,91716,2268.21,4,Clothing
20,Female,119152,3270.04,44,Groceries
62,Female,56382,2521.22,8,Electronics
35,Male,106675,3139.37,47,Electronics
57,Female,127596,2766.58,19,Clothing
38,Male,52419,3725.0,47,Clothing
32,Male,123321,3559.09,40,Groceries
50,Male,111238,2717.53,40,Groceries
52,Female,124753,3426.62,9,Electronics
43,Male,69291,4380.44,30,Clothing
25,Male,42397,2218.13,17,Groceries
53,Male,136415,2122.54,40,Electronics
65,Female,87888,3844.8,44,Electronics
47,Female,65169,2954.51,15,Groceries
40,Female,92182,447.93,4,Clothing
59,Male,122476,4471.35,6,Electronics
61,Female,72249,250.84,16,Groceries
31,Male,58341,3767.14,26,Electronics
31,Male,105603,3818.09,37,Clothing
19,Female,76144,4770.24,23,Groceries
54,Male,91772,365.26,13,Clothing
22,Female,109360,3024.6,47,Clothing
55,Male,43444,2196.42,17,Electronics
62,Female,75647,1720.1,27,Clothing
58,Male,144416,542.56,22,Electronics
64,Male,128843,2857.01,37,Groceries
31,Male,40974,2447.3,19,Groceries
56,Male,142150,612.32,39,Electronics
42,Male,68383,3101.2,35,Electronics
37,Female,124826,3715.97,13,Electronics
19,Male,111552,3859.66,14,Clothing
56,Female,127648,4536.33,48,Groceries
23,Female,124049,2106.41,31,Groceries
34,Female,32956,4770.06,45,Clothing
42,Male,38077,4340.6,2,Electronics
45,Male,66490,1552.86,46,Groceries
19,Male,140363,880.49,39,Clothing
52,Female,133391,2233.41,37,Electronics
54,Male,138642,2069.3,14,Groceries
22,Male,85612,2921.02,9,Electronics
18,Female,130474,2958.59,10,Clothing
57,Female,66159,3774.94,7,Groceries
29,Female,69710,2598.46,28,Electronics
53,Female,113536,613.63,46,Electronics
62,Female,43806,4305.63,25,Electronics
40,Female,143096,1617.85,46,Clothing
64,Male,108345,4859.36,28,Electronics
48,Female,110391,677.51,2,Groceries
28,Male,137412,4795.43,17,Groceries
27,Male,124924,545.96,4,Electronics
20,Male,36458,1232.08,13,Clothing
31,Female,65524,328.24,18,Groceries
33,Male,36853,3555.05,3,Groceries
27,Female,70477,4266.46,37,Groceries
46,Female,62222,2226.95,33,Electronics
27,Male,48320,4649.76,41,Groceries
29,Female,124154,2992.47,24,Electronics
47,Male,82243,3187.03,8,Electronics
58,Male,75615,4242.55,35,Electronics
18,Female,47352,1554.32,2,Electronics
22,Male,102833,1835.9,33,Electronics
37,Male,123476,4539.16,12,Groceries
25,Male,144560,4514.72,22,Electronics
60,Female,33203,4884.77,13,Electronics
29,Male,69267,4519.01,10,Electronics
18,Female,67941,724.12,17,Electronics
37,Female,112809,4136.25,43,Electronics
45,Male,55368,2108.21,5,Electronics
60,Male,107186,4954.93,9,Groceries
54,Female,60984,2414.18,13,Electronics
64,Female,71941,2813.8,23,Electronics
54,Male,102918,2695.9,30,Groceries
29,Male,82683,1676.51,43,Groceries
54,Female,30801,467.61,4,Clothing
66,Female,136538,4488.69,21,Groceries
66,Female,142201,4033.11,43,Groceries
61,Female,77965,783.68,9,Electronics
45,Female,115269,3906.16,7,Clothing
64,Male,39969,3166.65,16,Electronics
32,Female,65969,2104.8,23,Clothing
23,Female,112269,1344.7,23,Electronics
61,Male,62449,4312.67,31,Groceries
37,Male,121679,3530.92,5,Groceries
67,Female,55705,2783.93,6,Clothing
31,Female,90303,3086.89,1,Electronics
19,Male,58363,546.22,48,Electronics
26,Female,60720,2422.21,28,Groceries
54,Female,39972,1049.13,18,Groceries
37,Male,63351,1121.08,24,Clothing
43,Female,141023,3340.39,13,Groceries
46,Male,66145,4565.16,33,Clothing
18,Male,117948,2078.41,10,Clothing
52,Male,119614,1117.97,7,Clothing
23,Male,118116,3278.86,37,Clothing
54,Female,86235,4368.82,32,Groceries
22,Male,44855,3766.76,45,Clothing
50,Female,66169,4356.91,22,Groceries
66,Female,76404,2729.12,16,Clothing
68,Female,49569,3784.19,24,Groceries
31,Female,84437,786.32,14,Clothing
29,Female,78506,1806.55,11,Groceries
59,Male,55738,2008.79,19,Electronics
37,Male,36772,2605.35,23,Clothing
67,Male,120410,4652.47,34,Clothing
41,Male,49731,4384.05,40,Electronics
60,Female,40131,759.17,13,Electronics
51,Male,96324,946.67,39,Clothing
42,Female,84097,1852.44,44,Groceries
67,Female,111720,1524.64,28,Clothing
46,Male,126433,3112.38,40,Groceries
56,Male,32889,4523.6,16,Electronics
48,Male,39569,4815.23,28,Groceries
64,Male,117193,3302.65,4,Clothing
60,Female,105677,4206.98,28,Electronics
67,Female,115192,2673.49,12,Electronics
40,Male,117154,1120.8,16,Clothing
61,Female,107470,2670.97,49,Clothing
55,Female,138073,2819.9,36,Electronics
37,Female,118822,3738.04,20,Groceries
40,Male,37612,1177.43,26,Groceries
62,Female,81644,1904.72,26,Groceries
69,Male,62069,1883.73,22,Clothing
33,Male,111741,4801.25,9,Electronics
67,Female,57331,2275.33,5,Groceries
59,Female,85897,3799.96,17,Electronics
25,Male,43934,3778.98,49,Groceries
67,Female,40095,1401.17,34,Electronics
38,Female,121494,2902.16,2,Clothing
18,Male,132544,4482.08,7,Clothing
25,Male,48706,2428.47,36,Clothing
46,Male,73516,4731.08,13,Groceries
49,Male,133602,1150.85,20,Clothing
55,Female,127008,463.38,30,Clothing
22,Female,64629,4468.12,30,Clothing
64,Male,76910,4253.64,11,Electronics
39,Male,118540,4963.69,31,Electronics
64,Male,50431,3429.03,3,Electronics
51,Female,86733,4689.77,2,Electronics
18,Male,70088,4152.05,48,Electronics
43,Female,74135,4237.69,3,Electronics
60,Male,145786,2888.79,15,Electronics
27,Male,68015,1973.59,17,Clothing
47,Male,130038,4679.33,48,Clothing
67,Female,61385,2217.37,7,Groceries
35,Female,100199,2740.21,48,Clothing
34,Female,68677,2285.96,5,Electronics
43,Male,148104,2867.61,34,Electronics
25,Female,42818,2405.47,33,Groceries
64,Female,118222,335.04,45,Clothing
57,Male,93001,4422.04,16,Clothing
66,Male,53977,2277.53,37,Groceries
29,Female,79832,2985.82,3,Electronics
44,Female,70931,782.02,47,Electronics
25,Female,113990,116.6,48,Electronics
42,Female,108894,1301.92,43,Electronics
63,Male,102204,3552.47,21,Groceries
21,Male,75784,586.05,41,Clothing
50,Male,136305,4553.55,8,Electronics
18,Female,39921,1153.61,22,Clothing
36,Female,64959,1102.51,5,Clothing
48,Male,62328,989.39,17,Electronics
33,Male,38859,168.51,37,Electronics
31,Female,119506,3881.85,14,Electronics
65,Female,104408,4387.67,39,Clothing
22,Male,114766,3109.4,41,Groceries
58,Male,56708,1022.18,28,Electronics
43,Male,48847,1497.86,31,Clothing
45,Female,85989,2432.04,17,Clothing
19,Female,122641,4776.3,35,Electronics
67,Female,34922,1312.02,40,Groceries
23,Female,99928,3685.06,22,Electronics
26,Female,82335,2253.3,45,Electronics
50,Female,43541,1559.45,48,Groceries
58,Male,49551,2333.99,29,Electronics
42,Male,49381,448.91,10,Electronics
65,Female,143319,4013.57,18,Groceries
30,Male,85673,1292.18,35,Clothing
26,Female,131531,3654.52,44,Clothing
30,Male,52948,434.91,16,Clothing
48,Female,122264,4779.98,49,Clothing
58,Male,89072,1045.77,7,Clothing
28,Male,97560,4425.44,30,Electronics
21,Female,112249,4066.42,19,Groceries
51,Female,32486,4842.51,23,Clothing
55,Male,96691,2441.66,8,Groceries
63,Male,40082,3664.25,17,Clothing
21,Female,132781,1916.48,21,Electronics
55,Male,114105,1003.4,26,Clothing
36,Female,37086,2271.07,28,Clothing
23,Female,97853,912.17,39,Groceries
51,Male,131925,4912.02,33,Groceries
35,Female,100027,571.61,40,Electronics
30,Male,45916,2987.14,19,Groceries
58,Male,45248,3169.67,29,Groceries
40,Female,98047,2736.59,20,Groceries
36,Male,54226,3344.71,20,Electronics
62,Female,55025,669.29,10,Electronics
28,Female,137850,2819.59,12,Electronics
18,Female,78380,1507.34,33,Groceries
41,Male,37848,4706.86,25,Groceries
24,Female,44274,3834.15,25,Electronics
42,Male,84545,4865.32,4,Groceries
38,Female,126494,284.02,4,Groceries
32,Female,145981,1497.15,9,Clothing
18,Female,65233,1057.57,15,Electronics
29,Male,46304,154.66,26,Electronics
24,Male,143973,1287.4,15,Groceries
32,Female,41294,3426.0,26,Groceries
38,Female,56425,1232.34,28,Clothing
36,Male,98711,2594.12,7,Electronics
46,Male,136153,4450.31,32,Electronics
42,Male,140777,3499.41,12,Groceries
50,Female,123311,2033.68,35,Electronics
66,Male,39425,1925.1,32,Groceries
49,Female,121549,2333.11,9,Clothing
66,Male,123464,967.5,14,Groceries
52,Female,74990,3206.6,13,Clothing
61,Female,136748,1884.35,44,Groceries
55,Female,103746,4276.59,33,Clothing
43,Male,98295,3807.11,32,Clothing
28,Male,46091,3091.51,19,Electronics
52,Male,149943,1884.59,30,Groceries
25,Female,30002,1128.67,16,Electronics
63,Female,80411,3903.14,12,Electronics
31,Male,70958,2483.4,10,Groceries
27,Female,125696,1201.28,2,Electronics
19,Female,50707,1056.36,18,Electronics
63,Female,45248,910.46,13,Electronics
26,Male,101309,3908.09,29,Groceries
20,Female,108322,1222.04,24,Electronics
38,Male,81720,2680.55,38,Electronics
43,Male,45037,2312.58,12,Electronics
25,Male,97421,2940.09,29,Groceries
65,Male,135364,4398.06,22,Clothing
19,Male,111867,4351.96,36,Clothing
23,Female,70612,2310.27,1,Clothing
45,Male,118031,175.29,43,Clothing
46,Male,43450,2189.57,40,Electronics
43,Male,39491,3070.35,34,Groceries
42,Female,147026,2833.05,34,Electronics
29,Female,104804,3291.55,48,Groceries
22,Female,148446,854.97,33,Electronics
51,Female,123293,3268.02,4,Clothing
65,Male,149498,994.99,38,Clothing
54,Male,137443,3777.57,30,Groceries
32,Female,36791,1761.53,46,Electronics
61,Female,135475,3578.49,20,Clothing
53,Female,58314,334.54,26,Groceries
32,Female,81883,2098.51,15,Electronics
60,Male,124119,3554.67,7,Groceries
65,Female,145557,1211.67,7,Electronics
40,Female,117086,3996.91,29,Electronics
23,Female,95629,3190.82,23,Electronics
63,Female,131291,2979.05,34,Groceries
67,Female,141151,1832.39,20,Groceries
61,Female,39967,2464.01,15,Electronics
60,Female,111754,3027.01,33,Clothing
62,Male,73220,2415.06,17,Electronics
38,Male,104163,3521.74,20,Groceries
40,Male,34947,2225.11,13,Electronics
60,Male,69419,1091.14,44,Groceries
33,Male,86131,1148.28,24,Electronics
64,Male,118714,128.44,47,Electronics
32,Female,58876,1574.69,37,Clothing
42,Female,118444,3769.7,7,Clothing
53,Male,131448,3991.4,8,Groceries
28,Female,49971,1092.09,23,Electronics
68,Male,92539,4799.32,14,Groceries
32,Female,128120,2561.77,4,Electronics
21,Female,79228,4593.2,21,Electronics
38,Female,104495,3563.15,46,Electronics
30,Female,58261,3639.92,10,Clothing
39,Female,136601,516.71,22,Groceries
36,Female,91260,1177.96,30,Electronics
51,Male,134998,143.19,30,Electronics
31,Male,111371,3609.03,16,Groceries
21,Female,114793,1787.75,11,Groceries
65,Male,33346,3954.6,22,Electronics
69,Female,126343,1760.79,29,Clothing
63,Male,125954,4114.74,25,Clothing
44,Female,86176,740.42,14,Electronics
46,Male,82300,949.53,14,Clothing
64,Female,41340,1770.3,2,Groceries
45,Male,63012,2101.59,13,Clothing
52,Female,65393,1808.64,3,Groceries
25,Male,132153,3841.87,30,Groceries
33,Female,105133,575.06,18,Groceries
59,Female,55557,1820.96,36,Groceries
53,Female,94204,4202.48,21,Clothing
47,Male,103273,427.31,19,Groceries
35,Male,142328,4717.48,16,Electronics
19,Male,140304,4932.95,28,Groceries
66,Female,136637,533.98,4,Electronics
30,Male,47276,1527.24,15,Groceries
21,Female,84639,1924.76,1,Groceries
43,Male,37310,3904.32,48,Clothing
42,Male,65167,3020.04,47,Groceries
47,Male,132944,3257.39,16,Groceries
28,Male,114880,3811.8,20,Clothing
24,Female,40391,678.1,33,Clothing
48,Male,80621,4182.73,17,Electronics
61,Male,40892,3557.54,5,Clothing
27,Female,106733,2928.97,5,Electronics
56,Female,108586,4459.7,39,Groceries
30,Male,66142,3531.5,13,Electronics
48,Male,75679,1088.33,44,Clothing
24,Female,71615,2205.75,36,Groceries
66,Female,77553,2520.81,30,Electronics
59,Female,139264,370.57,4,Electronics
59,Male,109071,4777.72,23,Electronics
53,Male,71002,730.03,21,Groceries
